i,cmp
2998,12
2999,15
3000,13
3001,13
3002,11
3003,14
3004,15
3005,15
3006,9
3007,16
3008,14
3009,15
3010,7
3011,16
3012,16
3013,17
3014,14
3015,17
3016,15
3017,13
3018,9
3019,17
3020,13
3021,16
3022,13
3023,14
3024,14
3025,15
3026,10
3027,17
3028,15
3029,15
3030,11
3031,16
3032,14
3033,15
3034,9
3035,16
3036,14
3037,15
3038,12
3039,15
3040,13
3041,14
3042,7
3043,17
3044,15
3045,12
3046,14
3047,16
3048,15
3049,14
3050,11
3051,15
3052,13
3053,15
3054,13
3055,16
3056,14
3057,15
3058,9
3059,17
3060,14
3061,15
3062,12
3063,15
3064,13
3065,11
3066,11
3067,16
3068,12
3069,15
3070,12
3071,15
3072,11
3073,14
3074,8
3075,17
3076,15
3077,16
3078,13
3079,16
3080,12
3081,15
3082,10
3083,14
3084,14
3085,15
3086,12
3087,15
3088,11
3089,12
3090,9
3091,16
3092,14
3093,15
3094,12
3095,15
3096,12
3097,14
3098,10
3099,15
3100,12
3101,12
3102,11
3103,14
3104,11
3105,12
3106,5
3107,18
3108,16
3109,17
3110,14
3111,17
3112,15
3113,16
3114,12
3115,17
3116,15
3117,16
3118,13
3119,16
3120,13
3121,14
3122,9
3123,16
3124,15
3125,16
3126,12
3127,15
3128,14
3129,15
3130,11
3131,16
3132,14
3133,15
3134,11
3135,11
3136,13
3137,13
3138,7
3139,17
3140,15
3141,16
3142,13
3143,16
3144,14
3145,14
3146,11
3147,16
3148,14
3149,14
3150,12
3151,14
3152,13
3153,14
3154,9
3155,16
3156,11
3157,14
3158,12
3159,15
3160,13
3161,13
3162,10
3163,15
3164,13
3165,14
3166,11
3167,14
3168,9
3169,13
3170,6
3171,16
3172,15
3173,16
3174,13
3175,16
3176,13
3177,15
3178,10
3179,12
3180,14
3181,15
3182,12
3183,15
3184,13
3185,14
3186,9
3187,16
3188,14
3189,15
3190,12
3191,15
3192,9
3193,14
3194,10
3195,15
3196,13
3197,14
3198,11
3199,13
3200,12
3201,13
3202,6
3203,15
3204,14
3205,15
3206,12
3207,14
3208,13
3209,14
3210,10
3211,15
3212,12
3213,14
3214,11
3215,14
3216,12
3217,13
3218,7
3219,14
3220,13
3221,14
3222,11
3223,14
3224,12
3225,13
3226,9
3227,14
3228,12
3229,13
3230,10
3231,13
3232,11
3233,11
3234,3
3235,18
3236,13
3237,17
3238,14
3239,15
3240,13
3241,13
3242,8
3243,17
3244,15
3245,16
3246,11
3247,16
3248,14
3249,15
3250,7
3251,17
3252,15
3253,16
3254,11
3255,16
3256,14
3257,12
3258,11
3259,13
3260,12
3261,15
3262,12
3263,15
3264,13
3265,14
3266,8
3267,17
3268,13
3269,16
3270,13
3271,16
3272,14
3273,13
3274,11
3275,16
3276,14
3277,15
3278,9
3279,15
3280,13
3281,14
3282,9
3283,16
3284,12
3285,15
3286,12
3287,15
3288,13
3289,11
3290,7
3291,15
3292,13
3293,14
3294,9
3295,14
3296,12
3297,13
3298,6
3299,17
3300,15
3301,16
3302,13
3303,16
3304,14
3305,15
3306,11
3307,16
3308,10
3309,15
3310,8
3311,15
3312,13
3313,14
3314,9
3315,14
3316,14
3317,15
3318,10
3319,13
3320,13
3321,14
3322,10
3323,11
3324,11
3325,14
3326,11
3327,14
3328,10
3329,13
3330,3
3331,16
3332,14
3333,15
3334,12
3335,15
3336,13
3337,14
3338,10
3339,15
3340,13
3341,14
3342,11
3343,14
3344,12
3345,11
3346,8
3347,15
3348,13
3349,14
3350,11
3351,14
3352,12
3353,13
3354,9
3355,14
3356,12
3357,13
3358,10
3359,13
3360,11
3361,10
3362,4
3363,17
3364,15
3365,16
3366,13
3367,13
3368,14
3369,15
3370,11
3371,16
3372,14
3373,10
3374,9
3375,11
3376,13
3377,14
3378,9
3379,16
3380,14
3381,15
3382,12
3383,12
3384,13
3385,14
3386,10
3387,15
3388,10
3389,14
3390,11
3391,14
3392,8
3393,13
3394,7
3395,16
3396,14
3397,15
3398,12
3399,15
3400,10
3401,14
3402,10
3403,15
3404,13
3405,14
3406,11
3407,14
3408,12
3409,13
3410,8
3411,15
3412,10
3413,14
3414,11
3415,14
3416,12
3417,10
3418,9
3419,14
3420,12
3421,13
3422,10
3423,13
3424,8
3425,12
3426,5
3427,16
3428,14
3429,15
3430,12
3431,15
3432,13
3433,14
3434,10
3435,15
3436,13
3437,14
3438,11
3439,14
3440,12
3441,13
3442,8
3443,15
3444,13
3445,14
3446,11
3447,14
3448,12
3449,13
3450,9
3451,14
3452,12
3453,13
3454,10
3455,13
3456,11
3457,12
3458,6
3459,15
3460,13
3461,14
3462,11
3463,14
3464,12
3465,13
3466,9
3467,14
3468,12
3469,13
3470,10
3471,13
3472,11
3473,12
3474,7
3475,14
3476,12
3477,13
3478,10
3479,13
3480,11
3481,12
3482,8
3483,13
3484,11
3485,12
3486,9
3487,12
3488,10
3489,11
3490,1
3491,17
3492,14
3493,14
3494,12
3495,14
3496,14
3497,14
3498,10
3499,15
3500,14
3501,14
3502,11
3503,13
3504,12
3505,13
3506,9
3507,15
3508,14
3509,14
3510,10
3511,15
3512,13
3513,14
3514,10
3515,15
3516,13
3517,12
3518,11
3519,14
3520,10
3521,13
3522,7
3523,16
3524,14
3525,15
3526,12
3527,15
3528,12
3529,14
3530,10
3531,15
3532,13
3533,12
3534,11
3535,14
3536,12
3537,13
3538,8
3539,15
3540,13
3541,14
3542,11
3543,14
3544,7
3545,13
3546,7
3547,14
3548,12
3549,13
3550,9
3551,12
3552,11
3553,11
3554,5
3555,16
3556,14
3557,15
3558,12
3559,15
3560,12
3561,14
3562,10
3563,15
3564,13
3565,14
3566,11
3567,13
3568,12
3569,12
3570,8
3571,15
3572,13
3573,13
3574,10
3575,14
3576,12
3577,13
3578,8
3579,14
3580,12
3581,13
3582,10
3583,13
3584,11
3585,11
3586,6
3587,15
3588,13
3589,14
3590,10
3591,14
3592,11
3593,13
3594,9
3595,10
3596,12
3597,13
3598,9
3599,13
3600,11
3601,11
3602,7
3603,14
3604,11
3605,12
3606,9
3607,12
3608,11
3609,12
3610,8
3611,13
3612,11
3613,11
3614,8
3615,11
3616,10
3617,11
3618,3
3619,14
3620,14
3621,15
3622,9
3623,15
3624,13
3625,12
3626,7
3627,15
3628,11
3629,12
3630,8
3631,14
3632,12
3633,13
3634,8
3635,12
3636,8
3637,14
3638,8
3639,14
3640,10
3641,10
3642,4
3643,12
3644,12
3645,13
3646,8
3647,13
3648,11
3649,10
3650,6
3651,15
3652,11
3653,14
3654,7
3655,14
3656,10
3657,13
3658,7
3659,10
3660,12
3661,13
3662,10
3663,11
3664,11
3665,12
3666,3
3667,14
3668,12
3669,11
3670,10
3671,13
3672,11
3673,12
3674,8
3675,13
3676,9
3677,12
3678,7
3679,12
3680,10
3681,11
3682,2
3683,15
3684,13
3685,14
3686,11
3687,14
3688,9
3689,13
3690,6
3691,14
3692,12
3693,13
3694,10
3695,13
3696,11
3697,12
3698,7
3699,14
3700,12
3701,13
3702,10
3703,13
3704,11
3705,12
3706,8
3707,13
3708,11
3709,12
3710,9
3711,12
3712,10
3713,11
3714,5
3715,14
3716,12
3717,13
3718,10
3719,13
3720,11
3721,12
3722,4
3723,13
3724,11
3725,12
3726,9
3727,12
3728,10
3729,11
3730,6
3731,13
3732,11
3733,12
3734,9
3735,12
3736,10
3737,11
3738,7
3739,4
3740,10
3741,11
3742,8
3743,11
3744,9
3745,10
3746,1
3747,15
3748,13
3749,13
3750,9
3751,14
3752,9
3753,13
3754,7
3755,14
3756,10
3757,11
3758,10
3759,10
3760,8
3761,11
3762,7
3763,8
3764,12
3765,13
3766,10
3767,11
3768,11
3769,11
3770,8
3771,13
3772,11
3773,12
3774,9
3775,12
3776,10
3777,10
3778,5
3779,11
3780,11
3781,13
3782,10
3783,13
3784,11
3785,12
3786,8
3787,13
3788,10
3789,11
3790,9
3791,12
3792,10
3793,11
3794,6
3795,12
3796,11
3797,12
3798,9
3799,12
3800,10
3801,11
3802,7
3803,11
3804,5
3805,10
3806,7
3807,11
3808,3
3809,10
3810,2
3811,10
3812,9
3813,13
3814,8
3815,13
3816,8
3817,12
3818,8
3819,13
3820,11
3821,12
3822,9
3823,12
3824,10
3825,11
3826,6
3827,13
3828,11
3829,12
3830,7
3831,10
3832,8
3833,11
3834,7
3835,10
3836,10
3837,11
3838,8
3839,11
3840,9
3841,10
3842,4
3843,13
3844,11
3845,12
3846,9
3847,12
3848,10
3849,11
3850,7
3851,12
3852,10
3853,8
3854,8
3855,11
3856,9
3857,10
3858,5
3859,12
3860,10
3861,11
3862,8
3863,11
3864,9
3865,10
3866,6
3867,11
3868,9
3869,5
3870,7
3871,10
3872,8
3873,9
3874,1
3875,13
3876,11
3877,12
3878,9
3879,12
3880,8
3881,11
3882,7
3883,12
3884,9
3885,11
3886,7
3887,10
3888,7
3889,10
3890,5
3891,11
3892,10
3893,11
3894,5
3895,10
3896,9
3897,10
3898,6
3899,10
3900,9
3901,9
3902,7
3903,10
3904,8
3905,9
3906,2
3907,12
3908,10
3909,11
3910,8
3911,11
3912,9
3913,10
3914,6
3915,9
3916,9
3917,10
3918,7
3919,10
3920,8
3921,7
3922,4
3923,11
3924,9
3925,10
3926,4
3927,10
3928,3
3929,9
3930,5
3931,10
3932,8
3933,9
3934,2
3935,9
3936,7
3937,8
3938,1
3939,11
3940,9
3941,10
3942,7
3943,8
3944,6
3945,9
3946,5
3947,10
3948,8
3949,6
3950,5
3951,8
3952,7
3953,8
3954,2
3955,10
3956,8
3957,9
3958,6
3959,9
3960,7
3961,8
3962,4
3963,9
3964,7
3965,8
3966,5
3967,8
3968,6
3969,7
3970,1
3971,8
3972,7
3973,8
3974,5
3975,8
3976,6
3977,7
3978,3
3979,8
3980,6
3981,5
3982,4
3983,7
3984,5
3985,6
3986,1
3987,5
3988,5
3989,5
3990,3
3991,6
3992,4
3993,5
3994,1
3995,5
3996,3
3997,4
3998,1
3999,3
4000,1
4001,1
