i,cmp
2998,14
2999,16
3000,13
3001,16
3002,8
3003,17
3004,15
3005,16
3006,13
3007,16
3008,13
3009,12
3010,9
3011,17
3012,15
3013,17
3014,13
3015,16
3016,15
3017,16
3018,12
3019,17
3020,15
3021,15
3022,11
3023,16
3024,14
3025,15
3026,9
3027,16
3028,13
3029,14
3030,13
3031,16
3032,14
3033,15
3034,11
3035,16
3036,14
3037,15
3038,10
3039,15
3040,13
3041,12
3042,7
3043,18
3044,14
3045,15
3046,14
3047,16
3048,13
3049,14
3050,12
3051,17
3052,15
3053,16
3054,13
3055,14
3056,14
3057,15
3058,8
3059,16
3060,15
3061,16
3062,13
3063,16
3064,14
3065,14
3066,10
3067,16
3068,12
3069,15
3070,12
3071,15
3072,13
3073,14
3074,8
3075,17
3076,15
3077,15
3078,13
3079,16
3080,14
3081,15
3082,11
3083,16
3084,13
3085,14
3086,12
3087,15
3088,13
3089,13
3090,9
3091,16
3092,12
3093,14
3094,11
3095,14
3096,13
3097,12
3098,9
3099,15
3100,13
3101,14
3102,10
3103,13
3104,11
3105,11
3106,5
3107,18
3108,16
3109,17
3110,14
3111,17
3112,15
3113,16
3114,11
3115,17
3116,14
3117,16
3118,13
3119,13
3120,13
3121,15
3122,10
3123,16
3124,14
3125,16
3126,12
3127,16
3128,14
3129,15
3130,10
3131,13
3132,14
3133,15
3134,12
3135,15
3136,13
3137,14
3138,8
3139,16
3140,10
3141,16
3142,12
3143,15
3144,14
3145,15
3146,11
3147,16
3148,14
3149,15
3150,12
3151,14
3152,10
3153,14
3154,9
3155,16
3156,13
3157,14
3158,12
3159,9
3160,13
3161,13
3162,10
3163,14
3164,12
3165,14
3166,10
3167,13
3168,12
3169,13
3170,6
3171,12
3172,15
3173,16
3174,13
3175,16
3176,14
3177,11
3178,11
3179,16
3180,14
3181,15
3182,12
3183,14
3184,13
3185,14
3186,9
3187,16
3188,14
3189,15
3190,12
3191,15
3192,13
3193,14
3194,10
3195,15
3196,13
3197,14
3198,10
3199,13
3200,11
3201,13
3202,7
3203,15
3204,14
3205,15
3206,12
3207,15
3208,13
3209,14
3210,10
3211,15
3212,13
3213,13
3214,11
3215,13
3216,12
3217,12
3218,8
3219,14
3220,13
3221,14
3222,11
3223,14
3224,12
3225,13
3226,9
3227,13
3228,11
3229,12
3230,10
3231,13
3232,11
3233,12
3234,2
3235,18
3236,16
3237,17
3238,14
3239,17
3240,15
3241,16
3242,12
3243,17
3244,15
3245,16
3246,13
3247,14
3248,14
3249,15
3250,8
3251,17
3252,15
3253,16
3254,13
3255,14
3256,12
3257,15
3258,11
3259,16
3260,14
3261,13
3262,12
3263,13
3264,13
3265,14
3266,6
3267,17
3268,15
3269,16
3270,13
3271,16
3272,14
3273,13
3274,11
3275,16
3276,14
3277,15
3278,10
3279,13
3280,13
3281,12
3282,9
3283,16
3284,14
3285,15
3286,10
3287,15
3288,11
3289,14
3290,10
3291,13
3292,13
3293,14
3294,11
3295,14
3296,12
3297,13
3298,6
3299,17
3300,15
3301,16
3302,8
3303,16
3304,12
3305,15
3306,9
3307,16
3308,14
3309,15
3310,12
3311,10
3312,13
3313,14
3314,9
3315,16
3316,14
3317,13
3318,8
3319,15
3320,11
3321,14
3322,10
3323,15
3324,13
3325,14
3326,11
3327,12
3328,12
3329,13
3330,7
3331,16
3332,9
3333,15
3334,12
3335,13
3336,13
3337,14
3338,10
3339,15
3340,11
3341,14
3342,11
3343,14
3344,12
3345,13
3346,8
3347,13
3348,11
3349,8
3350,11
3351,14
3352,12
3353,13
3354,9
3355,14
3356,10
3357,6
3358,10
3359,13
3360,11
3361,12
3362,4
3363,17
3364,15
3365,16
3366,13
3367,16
3368,14
3369,15
3370,11
3371,13
3372,14
3373,15
3374,12
3375,15
3376,10
3377,14
3378,6
3379,16
3380,14
3381,15
3382,12
3383,15
3384,13
3385,14
3386,10
3387,15
3388,13
3389,14
3390,11
3391,14
3392,12
3393,13
3394,7
3395,16
3396,14
3397,9
3398,12
3399,15
3400,13
3401,14
3402,10
3403,12
3404,13
3405,14
3406,11
3407,14
3408,12
3409,10
3410,8
3411,15
3412,13
3413,14
3414,8
3415,14
3416,12
3417,13
3418,9
3419,14
3420,12
3421,13
3422,10
3423,13
3424,11
3425,12
3426,5
3427,16
3428,14
3429,15
3430,12
3431,15
3432,13
3433,14
3434,10
3435,15
3436,13
3437,14
3438,11
3439,14
3440,12
3441,13
3442,8
3443,15
3444,13
3445,14
3446,11
3447,14
3448,12
3449,13
3450,9
3451,14
3452,12
3453,13
3454,10
3455,13
3456,11
3457,8
3458,6
3459,15
3460,13
3461,14
3462,11
3463,14
3464,12
3465,13
3466,9
3467,14
3468,12
3469,13
3470,10
3471,13
3472,11
3473,12
3474,7
3475,14
3476,12
3477,13
3478,10
3479,13
3480,11
3481,12
3482,8
3483,13
3484,11
3485,12
3486,2
3487,12
3488,10
3489,11
3490,1
3491,17
3492,15
3493,14
3494,13
3495,16
3496,14
3497,14
3498,11
3499,16
3500,13
3501,15
3502,12
3503,15
3504,13
3505,13
3506,9
3507,16
3508,14
3509,10
3510,12
3511,15
3512,11
3513,14
3514,10
3515,15
3516,13
3517,12
3518,10
3519,13
3520,12
3521,13
3522,5
3523,16
3524,14
3525,15
3526,12
3527,15
3528,13
3529,10
3530,10
3531,15
3532,13
3533,14
3534,11
3535,14
3536,12
3537,12
3538,7
3539,15
3540,13
3541,14
3542,11
3543,13
3544,11
3545,11
3546,8
3547,13
3548,11
3549,13
3550,10
3551,12
3552,9
3553,12
3554,5
3555,16
3556,14
3557,14
3558,12
3559,15
3560,13
3561,14
3562,10
3563,14
3564,13
3565,14
3566,11
3567,10
3568,11
3569,13
3570,8
3571,15
3572,13
3573,13
3574,10
3575,14
3576,12
3577,13
3578,9
3579,14
3580,12
3581,13
3582,10
3583,13
3584,11
3585,12
3586,6
3587,14
3588,12
3589,14
3590,11
3591,13
3592,11
3593,8
3594,5
3595,13
3596,12
3597,13
3598,9
3599,13
3600,11
3601,12
3602,7
3603,14
3604,12
3605,12
3606,5
3607,13
3608,11
3609,12
3610,8
3611,13
3612,11
3613,12
3614,9
3615,11
3616,9
3617,11
3618,3
3619,16
3620,14
3621,15
3622,12
3623,15
3624,13
3625,14
3626,10
3627,15
3628,13
3629,12
3630,11
3631,12
3632,12
3633,13
3634,8
3635,13
3636,13
3637,14
3638,11
3639,14
3640,10
3641,10
3642,9
3643,14
3644,12
3645,13
3646,10
3647,13
3648,9
3649,12
3650,6
3651,15
3652,13
3653,12
3654,11
3655,12
3656,10
3657,11
3658,9
3659,12
3660,10
3661,13
3662,10
3663,13
3664,11
3665,10
3666,5
3667,12
3668,12
3669,13
3670,10
3671,13
3672,11
3673,12
3674,8
3675,13
3676,11
3677,12
3678,9
3679,12
3680,10
3681,11
3682,4
3683,15
3684,13
3685,14
3686,8
3687,14
3688,12
3689,13
3690,9
3691,11
3692,9
3693,13
3694,10
3695,13
3696,11
3697,9
3698,7
3699,14
3700,9
3701,13
3702,10
3703,13
3704,11
3705,12
3706,8
3707,13
3708,11
3709,12
3710,9
3711,12
3712,10
3713,11
3714,5
3715,14
3716,12
3717,13
3718,10
3719,13
3720,11
3721,12
3722,8
3723,13
3724,11
3725,12
3726,9
3727,12
3728,10
3729,11
3730,6
3731,13
3732,11
3733,12
3734,9
3735,12
3736,10
3737,11
3738,7
3739,12
3740,10
3741,11
3742,8
3743,11
3744,9
3745,10
3746,1
3747,12
3748,13
3749,14
3750,11
3751,14
3752,12
3753,13
3754,9
3755,14
3756,12
3757,12
3758,9
3759,13
3760,11
3761,12
3762,6
3763,14
3764,11
3765,13
3766,10
3767,12
3768,10
3769,10
3770,8
3771,13
3772,11
3773,11
3774,7
3775,12
3776,9
3777,10
3778,5
3779,14
3780,12
3781,13
3782,10
3783,13
3784,8
3785,12
3786,8
3787,12
3788,11
3789,12
3790,9
3791,12
3792,10
3793,11
3794,6
3795,13
3796,10
3797,7
3798,8
3799,11
3800,10
3801,11
3802,7
3803,12
3804,9
3805,11
3806,7
3807,11
3808,9
3809,10
3810,3
3811,14
3812,12
3813,13
3814,6
3815,13
3816,11
3817,12
3818,8
3819,11
3820,11
3821,12
3822,6
3823,12
3824,7
3825,11
3826,3
3827,13
3828,11
3829,12
3830,4
3831,12
3832,10
3833,11
3834,7
3835,12
3836,8
3837,11
3838,6
3839,11
3840,9
3841,10
3842,4
3843,13
3844,11
3845,12
3846,9
3847,8
3848,10
3849,11
3850,3
3851,12
3852,10
3853,11
3854,8
3855,11
3856,9
3857,10
3858,5
3859,12
3860,10
3861,11
3862,8
3863,11
3864,9
3865,10
3866,6
3867,11
3868,4
3869,10
3870,7
3871,10
3872,8
3873,9
3874,1
3875,13
3876,11
3877,10
3878,5
3879,10
3880,10
3881,10
3882,7
3883,12
3884,10
3885,11
3886,8
3887,11
3888,8
3889,8
3890,5
3891,7
3892,10
3893,11
3894,8
3895,11
3896,9
3897,10
3898,3
3899,11
3900,5
3901,9
3902,7
3903,10
3904,3
3905,9
3906,3
3907,9
3908,10
3909,8
3910,8
3911,9
3912,9
3913,10
3914,6
3915,7
3916,9
3917,6
3918,7
3919,10
3920,8
3921,9
3922,4
3923,11
3924,6
3925,10
3926,7
3927,10
3928,8
3929,9
3930,5
3931,10
3932,8
3933,9
3934,6
3935,9
3936,7
3937,8
3938,1
3939,10
3940,9
3941,10
3942,7
3943,8
3944,8
3945,9
3946,5
3947,10
3948,8
3949,8
3950,5
3951,9
3952,7
3953,8
3954,2
3955,10
3956,8
3957,9
3958,6
3959,9
3960,3
3961,8
3962,4
3963,6
3964,7
3965,8
3966,5
3967,8
3968,6
3969,7
3970,1
3971,9
3972,6
3973,7
3974,5
3975,8
3976,6
3977,7
3978,3
3979,8
3980,4
3981,7
3982,2
3983,7
3984,5
3985,6
3986,1
3987,7
3988,3
3989,6
3990,3
3991,6
3992,4
3993,5
3994,1
3995,5
3996,3
3997,4
3998,1
3999,3
4000,1
4001,1
