i,cmp
2998,13
2999,17
3000,14
3001,16
3002,12
3003,16
3004,14
3005,15
3006,12
3007,14
3008,11
3009,14
3010,5
3011,13
3012,16
3013,17
3014,14
3015,17
3016,14
3017,15
3018,12
3019,17
3020,14
3021,15
3022,12
3023,16
3024,14
3025,15
3026,10
3027,15
3028,15
3029,16
3030,13
3031,16
3032,14
3033,14
3034,10
3035,15
3036,14
3037,14
3038,12
3039,15
3040,13
3041,11
3042,5
3043,16
3044,16
3045,16
3046,14
3047,17
3048,14
3049,16
3050,12
3051,15
3052,15
3053,16
3054,13
3055,16
3056,14
3057,15
3058,10
3059,17
3060,9
3061,16
3062,13
3063,16
3064,13
3065,15
3066,10
3067,15
3068,13
3069,14
3070,11
3071,15
3072,13
3073,14
3074,8
3075,17
3076,14
3077,16
3078,13
3079,15
3080,13
3081,15
3082,11
3083,16
3084,13
3085,15
3086,11
3087,13
3088,12
3089,13
3090,8
3091,16
3092,14
3093,14
3094,10
3095,15
3096,13
3097,14
3098,10
3099,14
3100,12
3101,14
3102,11
3103,13
3104,10
3105,11
3106,5
3107,18
3108,16
3109,17
3110,13
3111,16
3112,15
3113,13
3114,12
3115,17
3116,14
3117,15
3118,13
3119,16
3120,14
3121,15
3122,10
3123,17
3124,15
3125,16
3126,12
3127,16
3128,13
3129,15
3130,11
3131,16
3132,13
3133,15
3134,12
3135,15
3136,13
3137,14
3138,8
3139,17
3140,15
3141,16
3142,13
3143,16
3144,14
3145,15
3146,6
3147,15
3148,14
3149,14
3150,12
3151,15
3152,13
3153,14
3154,9
3155,16
3156,14
3157,15
3158,12
3159,15
3160,12
3161,14
3162,10
3163,15
3164,12
3165,13
3166,10
3167,11
3168,12
3169,12
3170,5
3171,17
3172,15
3173,16
3174,13
3175,15
3176,13
3177,14
3178,10
3179,16
3180,14
3181,15
3182,11
3183,15
3184,12
3185,14
3186,8
3187,15
3188,14
3189,15
3190,12
3191,15
3192,13
3193,14
3194,10
3195,15
3196,13
3197,14
3198,11
3199,14
3200,11
3201,13
3202,7
3203,16
3204,14
3205,15
3206,12
3207,15
3208,12
3209,14
3210,10
3211,15
3212,13
3213,14
3214,10
3215,14
3216,12
3217,13
3218,8
3219,15
3220,13
3221,14
3222,11
3223,14
3224,12
3225,13
3226,9
3227,14
3228,12
3229,13
3230,10
3231,13
3232,11
3233,12
3234,3
3235,18
3236,16
3237,17
3238,14
3239,17
3240,15
3241,14
3242,12
3243,17
3244,15
3245,16
3246,11
3247,16
3248,14
3249,15
3250,6
3251,15
3252,15
3253,16
3254,13
3255,16
3256,12
3257,12
3258,11
3259,13
3260,11
3261,15
3262,12
3263,15
3264,13
3265,14
3266,8
3267,17
3268,15
3269,14
3270,13
3271,14
3272,12
3273,15
3274,11
3275,13
3276,14
3277,13
3278,10
3279,15
3280,13
3281,14
3282,9
3283,16
3284,14
3285,15
3286,12
3287,15
3288,13
3289,14
3290,7
3291,12
3292,13
3293,14
3294,9
3295,14
3296,12
3297,13
3298,6
3299,17
3300,15
3301,16
3302,13
3303,16
3304,14
3305,15
3306,11
3307,16
3308,14
3309,15
3310,12
3311,13
3312,11
3313,12
3314,9
3315,16
3316,14
3317,15
3318,10
3319,15
3320,13
3321,10
3322,10
3323,15
3324,11
3325,14
3326,11
3327,14
3328,12
3329,13
3330,5
3331,16
3332,14
3333,13
3334,6
3335,15
3336,13
3337,12
3338,10
3339,15
3340,13
3341,14
3342,11
3343,14
3344,12
3345,11
3346,8
3347,15
3348,13
3349,14
3350,11
3351,14
3352,12
3353,11
3354,9
3355,14
3356,10
3357,13
3358,10
3359,13
3360,9
3361,12
3362,4
3363,17
3364,15
3365,16
3366,13
3367,16
3368,14
3369,15
3370,11
3371,16
3372,10
3373,15
3374,12
3375,15
3376,10
3377,9
3378,9
3379,16
3380,14
3381,15
3382,9
3383,15
3384,13
3385,14
3386,10
3387,15
3388,13
3389,14
3390,11
3391,10
3392,12
3393,13
3394,3
3395,11
3396,14
3397,15
3398,12
3399,15
3400,13
3401,14
3402,10
3403,12
3404,13
3405,11
3406,11
3407,14
3408,12
3409,13
3410,8
3411,15
3412,13
3413,14
3414,11
3415,14
3416,12
3417,10
3418,9
3419,14
3420,9
3421,13
3422,10
3423,13
3424,11
3425,12
3426,5
3427,16
3428,14
3429,15
3430,12
3431,15
3432,13
3433,14
3434,5
3435,15
3436,13
3437,14
3438,11
3439,14
3440,12
3441,13
3442,8
3443,15
3444,13
3445,14
3446,11
3447,14
3448,12
3449,13
3450,9
3451,14
3452,12
3453,13
3454,10
3455,13
3456,11
3457,12
3458,6
3459,15
3460,13
3461,14
3462,11
3463,14
3464,12
3465,13
3466,9
3467,14
3468,12
3469,13
3470,10
3471,13
3472,11
3473,12
3474,7
3475,14
3476,12
3477,13
3478,10
3479,13
3480,11
3481,12
3482,8
3483,13
3484,4
3485,12
3486,9
3487,12
3488,10
3489,11
3490,1
3491,16
3492,14
3493,15
3494,13
3495,16
3496,14
3497,11
3498,11
3499,16
3500,14
3501,15
3502,12
3503,15
3504,10
3505,12
3506,8
3507,16
3508,14
3509,13
3510,11
3511,15
3512,13
3513,12
3514,8
3515,15
3516,13
3517,14
3518,11
3519,14
3520,10
3521,13
3522,7
3523,16
3524,14
3525,15
3526,12
3527,15
3528,13
3529,14
3530,10
3531,15
3532,12
3533,13
3534,10
3535,14
3536,12
3537,13
3538,7
3539,15
3540,13
3541,14
3542,11
3543,12
3544,12
3545,13
3546,9
3547,13
3548,12
3549,13
3550,10
3551,12
3552,10
3553,11
3554,5
3555,16
3556,13
3557,14
3558,12
3559,15
3560,13
3561,14
3562,9
3563,15
3564,13
3565,6
3566,11
3567,13
3568,11
3569,13
3570,8
3571,15
3572,13
3573,14
3574,11
3575,11
3576,12
3577,13
3578,9
3579,14
3580,12
3581,13
3582,10
3583,10
3584,11
3585,11
3586,6
3587,15
3588,13
3589,13
3590,11
3591,13
3592,11
3593,12
3594,8
3595,14
3596,12
3597,13
3598,10
3599,13
3600,10
3601,12
3602,7
3603,14
3604,12
3605,13
3606,10
3607,13
3608,10
3609,11
3610,8
3611,13
3612,11
3613,12
3614,9
3615,12
3616,10
3617,11
3618,3
3619,16
3620,14
3621,13
3622,12
3623,15
3624,13
3625,12
3626,10
3627,13
3628,13
3629,14
3630,11
3631,14
3632,12
3633,13
3634,6
3635,15
3636,11
3637,14
3638,11
3639,14
3640,12
3641,13
3642,9
3643,11
3644,10
3645,13
3646,7
3647,13
3648,11
3649,12
3650,6
3651,13
3652,13
3653,14
3654,11
3655,12
3656,12
3657,13
3658,9
3659,12
3660,10
3661,13
3662,8
3663,11
3664,11
3665,12
3666,7
3667,14
3668,12
3669,13
3670,10
3671,13
3672,11
3673,12
3674,8
3675,13
3676,11
3677,12
3678,9
3679,10
3680,10
3681,11
3682,4
3683,15
3684,13
3685,14
3686,6
3687,14
3688,12
3689,13
3690,9
3691,8
3692,12
3693,13
3694,10
3695,13
3696,8
3697,12
3698,7
3699,14
3700,12
3701,13
3702,10
3703,13
3704,11
3705,12
3706,8
3707,10
3708,11
3709,12
3710,9
3711,12
3712,10
3713,11
3714,5
3715,14
3716,8
3717,13
3718,10
3719,13
3720,11
3721,12
3722,3
3723,13
3724,11
3725,12
3726,9
3727,12
3728,10
3729,11
3730,6
3731,8
3732,11
3733,12
3734,3
3735,12
3736,10
3737,11
3738,7
3739,12
3740,10
3741,11
3742,8
3743,11
3744,9
3745,10
3746,1
3747,14
3748,12
3749,14
3750,10
3751,12
3752,9
3753,12
3754,9
3755,14
3756,12
3757,13
3758,9
3759,11
3760,9
3761,11
3762,6
3763,13
3764,12
3765,12
3766,9
3767,13
3768,11
3769,12
3770,8
3771,13
3772,10
3773,12
3774,8
3775,12
3776,10
3777,10
3778,5
3779,14
3780,12
3781,13
3782,10
3783,13
3784,10
3785,11
3786,7
3787,12
3788,11
3789,12
3790,9
3791,12
3792,9
3793,10
3794,6
3795,12
3796,11
3797,5
3798,9
3799,11
3800,10
3801,11
3802,6
3803,12
3804,10
3805,11
3806,7
3807,11
3808,9
3809,9
3810,3
3811,14
3812,12
3813,13
3814,8
3815,13
3816,11
3817,10
3818,8
3819,13
3820,11
3821,12
3822,6
3823,12
3824,8
3825,11
3826,6
3827,13
3828,11
3829,12
3830,9
3831,12
3832,10
3833,11
3834,7
3835,12
3836,10
3837,11
3838,8
3839,11
3840,9
3841,10
3842,4
3843,13
3844,11
3845,7
3846,9
3847,12
3848,10
3849,11
3850,7
3851,12
3852,7
3853,11
3854,8
3855,11
3856,9
3857,7
3858,2
3859,12
3860,10
3861,11
3862,8
3863,11
3864,9
3865,10
3866,6
3867,11
3868,9
3869,10
3870,7
3871,10
3872,8
3873,9
3874,1
3875,12
3876,10
3877,10
3878,9
3879,12
3880,9
3881,10
3882,7
3883,12
3884,9
3885,7
3886,8
3887,10
3888,8
3889,9
3890,4
3891,12
3892,10
3893,10
3894,7
3895,11
3896,9
3897,10
3898,6
3899,11
3900,9
3901,10
3902,7
3903,10
3904,7
3905,8
3906,3
3907,12
3908,10
3909,11
3910,8
3911,11
3912,9
3913,8
3914,6
3915,11
3916,7
3917,10
3918,7
3919,10
3920,8
3921,7
3922,2
3923,11
3924,4
3925,10
3926,7
3927,10
3928,8
3929,9
3930,5
3931,10
3932,8
3933,5
3934,6
3935,9
3936,7
3937,8
3938,1
3939,9
3940,9
3941,10
3942,4
3943,9
3944,7
3945,9
3946,5
3947,10
3948,8
3949,9
3950,3
3951,9
3952,6
3953,7
3954,3
3955,10
3956,8
3957,9
3958,4
3959,9
3960,7
3961,6
3962,4
3963,9
3964,7
3965,8
3966,5
3967,8
3968,6
3969,7
3970,1
3971,9
3972,6
3973,8
3974,3
3975,8
3976,5
3977,7
3978,2
3979,8
3980,6
3981,7
3982,4
3983,7
3984,5
3985,6
3986,1
3987,7
3988,4
3989,5
3990,3
3991,6
3992,4
3993,5
3994,1
3995,5
3996,2
3997,4
3998,1
3999,2
4000,1
4001,1
