i,cmp
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,1
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,1
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,1
997,1
998,1
999,1
1000,1
1001,0
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,1
1582,1
1583,1
1584,1
1585,1
1586,1
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,1
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,1
1779,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,1
1824,1
1825,1
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,1
1839,1
1840,1
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,1
1979,1
1980,1
1981,1
1982,1
1983,1
1984,1
1985,1
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
1999,1
2000,1
2001,1
2002,2990
2003,24
2004,23
2005,27
2006,25
2007,27
2008,26
2009,26
2010,23
2011,27
2012,26
2013,22
2014,24
2015,26
2016,25
2017,25
2018,19
2019,29
2020,28
2021,28
2022,26
2023,24
2024,23
2025,23
2026,24
2027,26
2028,27
2029,27
2030,25
2031,27
2032,26
2033,16
2034,22
2035,26
2036,25
2037,27
2038,25
2039,27
2040,26
2041,26
2042,23
2043,27
2044,26
2045,26
2046,14
2047,26
2048,25
2049,25
2050,20
2051,28
2052,27
2053,27
2054,21
2055,27
2056,26
2057,26
2058,23
2059,27
2060,26
2061,26
2062,22
2063,26
2064,19
2065,21
2066,17
2067,23
2068,26
2069,26
2070,24
2071,26
2072,25
2073,25
2074,22
2075,22
2076,25
2077,25
2078,23
2079,25
2080,24
2081,24
2082,17
2083,29
2084,28
2085,28
2086,26
2087,28
2088,27
2089,27
2090,24
2091,28
2092,23
2093,27
2094,25
2095,27
2096,26
2097,26
2098,20
2099,26
2100,27
2101,27
2102,23
2103,25
2104,22
2105,26
2106,23
2107,27
2108,22
2109,26
2110,24
2111,22
2112,23
2113,23
2114,20
2115,28
2116,27
2117,27
2118,25
2119,27
2120,26
2121,26
2122,21
2123,27
2124,26
2125,24
2126,24
2127,26
2128,25
2129,21
2130,21
2131,27
2132,26
2133,26
2134,22
2135,24
2136,25
2137,23
2138,20
2139,24
2140,23
2141,23
2142,23
2143,25
2144,24
2145,24
2146,18
2147,28
2148,25
2149,25
2150,25
2151,27
2152,26
2153,26
2154,19
2155,27
2156,26
2157,26
2158,24
2159,24
2160,23
2161,23
2162,21
2163,27
2164,16
2165,24
2166,24
2167,24
2168,25
2169,25
2170,22
2171,26
2172,25
2173,25
2174,19
2175,23
2176,22
2177,22
2178,17
2179,25
2180,26
2181,26
2182,24
2183,26
2184,25
2185,25
2186,22
2187,26
2188,25
2189,23
2190,21
2191,25
2192,24
2193,24
2194,20
2195,26
2196,25
2197,25
2198,23
2199,25
2200,24
2201,24
2202,21
2203,25
2204,24
2205,24
2206,22
2207,24
2208,23
2209,23
2210,13
2211,27
2212,28
2213,28
2214,26
2215,28
2216,27
2217,27
2218,24
2219,28
2220,27
2221,27
2222,23
2223,27
2224,26
2225,26
2226,16
2227,28
2228,27
2229,27
2230,23
2231,25
2232,26
2233,26
2234,23
2235,27
2236,24
2237,26
2238,24
2239,26
2240,23
2241,25
2242,20
2243,28
2244,27
2245,27
2246,23
2247,27
2248,26
2249,26
2250,21
2251,27
2252,26
2253,26
2254,24
2255,26
2256,25
2257,25
2258,21
2259,25
2260,24
2261,26
2262,24
2263,24
2264,25
2265,23
2266,20
2267,24
2268,25
2269,25
2270,23
2271,25
2272,24
2273,22
2274,18
2275,28
2276,27
2277,27
2278,25
2279,25
2280,26
2281,26
2282,23
2283,27
2284,24
2285,26
2286,22
2287,24
2288,25
2289,25
2290,19
2291,27
2292,26
2293,26
2294,22
2295,26
2296,15
2297,25
2298,22
2299,24
2300,19
2301,25
2302,23
2303,25
2304,22
2305,22
2306,17
2307,27
2308,26
2309,26
2310,24
2311,26
2312,25
2313,23
2314,16
2315,20
2316,23
2317,25
2318,23
2319,25
2320,24
2321,24
2322,18
2323,24
2324,25
2325,25
2326,23
2327,25
2328,22
2329,22
2330,21
2331,25
2332,24
2333,24
2334,20
2335,22
2336,23
2337,23
2338,16
2339,28
2340,27
2341,27
2342,25
2343,27
2344,26
2345,26
2346,23
2347,25
2348,26
2349,26
2350,24
2351,24
2352,25
2353,25
2354,21
2355,27
2356,26
2357,26
2358,24
2359,26
2360,25
2361,23
2362,20
2363,24
2364,25
2365,25
2366,23
2367,25
2368,24
2369,24
2370,19
2371,27
2372,26
2373,26
2374,24
2375,26
2376,25
2377,23
2378,20
2379,24
2380,25
2381,25
2382,15
2383,23
2384,24
2385,16
2386,20
2387,26
2388,25
2389,25
2390,23
2391,25
2392,22
2393,24
2394,19
2395,17
2396,24
2397,24
2398,22
2399,22
2400,23
2401,21
2402,9
2403,27
2404,26
2405,26
2406,24
2407,26
2408,25
2409,25
2410,22
2411,24
2412,25
2413,25
2414,21
2415,25
2416,24
2417,24
2418,20
2419,26
2420,25
2421,25
2422,23
2423,23
2424,24
2425,24
2426,19
2427,23
2428,24
2429,24
2430,22
2431,24
2432,23
2433,23
2434,18
2435,26
2436,25
2437,25
2438,21
2439,23
2440,24
2441,24
2442,19
2443,25
2444,24
2445,24
2446,22
2447,24
2448,23
2449,21
2450,17
2451,23
2452,24
2453,24
2454,22
2455,22
2456,21
2457,23
2458,20
2459,24
2460,23
2461,23
2462,19
2463,23
2464,22
2465,22
2466,11
2467,29
2468,28
2469,28
2470,26
2471,28
2472,27
2473,27
2474,24
2475,28
2476,27
2477,27
2478,25
2479,27
2480,26
2481,26
2482,22
2483,28
2484,27
2485,27
2486,25
2487,27
2488,26
2489,26
2490,23
2491,21
2492,20
2493,26
2494,14
2495,20
2496,25
2497,25
2498,20
2499,28
2500,27
2501,27
2502,25
2503,27
2504,26
2505,26
2506,23
2507,27
2508,26
2509,26
2510,24
2511,26
2512,25
2513,25
2514,21
2515,27
2516,26
2517,26
2518,24
2519,26
2520,25
2521,25
2522,22
2523,26
2524,25
2525,25
2526,23
2527,25
2528,24
2529,24
2530,18
2531,28
2532,27
2533,27
2534,21
2535,27
2536,22
2537,26
2538,23
2539,23
2540,26
2541,22
2542,24
2543,26
2544,25
2545,25
2546,21
2547,27
2548,22
2549,22
2550,20
2551,26
2552,25
2553,25
2554,22
2555,26
2556,25
2557,25
2558,23
2559,25
2560,24
2561,24
2562,19
2563,27
2564,26
2565,26
2566,24
2567,26
2568,25
2569,21
2570,18
2571,26
2572,21
2573,25
2574,23
2575,25
2576,24
2577,24
2578,20
2579,26
2580,25
2581,25
2582,23
2583,25
2584,24
2585,24
2586,21
2587,21
2588,20
2589,18
2590,22
2591,18
2592,23
2593,23
2594,16
2595,28
2596,27
2597,27
2598,25
2599,27
2600,26
2601,26
2602,23
2603,27
2604,26
2605,18
2606,24
2607,26
2608,21
2609,25
2610,21
2611,27
2612,22
2613,26
2614,24
2615,26
2616,25
2617,25
2618,22
2619,26
2620,25
2621,25
2622,23
2623,25
2624,24
2625,24
2626,19
2627,27
2628,26
2629,26
2630,24
2631,22
2632,21
2633,25
2634,22
2635,26
2636,25
2637,25
2638,23
2639,25
2640,20
2641,20
2642,20
2643,26
2644,25
2645,21
2646,23
2647,25
2648,20
2649,24
2650,21
2651,21
2652,24
2653,24
2654,22
2655,20
2656,23
2657,19
2658,13
2659,23
2660,26
2661,26
2662,24
2663,26
2664,25
2665,25
2666,22
2667,22
2668,25
2669,25
2670,23
2671,25
2672,24
2673,24
2674,20
2675,26
2676,25
2677,25
2678,23
2679,25
2680,24
2681,20
2682,17
2683,25
2684,24
2685,24
2686,22
2687,24
2688,23
2689,23
2690,18
2691,22
2692,25
2693,21
2694,23
2695,25
2696,24
2697,20
2698,21
2699,25
2700,24
2701,20
2702,22
2703,24
2704,23
2705,23
2706,19
2707,21
2708,24
2709,24
2710,18
2711,24
2712,23
2713,23
2714,20
2715,24
2716,23
2717,23
2718,21
2719,19
2720,22
2721,22
2722,14
2723,28
2724,27
2725,27
2726,25
2727,27
2728,26
2729,26
2730,23
2731,27
2732,26
2733,26
2734,24
2735,26
2736,25
2737,25
2738,21
2739,27
2740,26
2741,20
2742,18
2743,26
2744,25
2745,25
2746,22
2747,26
2748,25
2749,25
2750,23
2751,25
2752,24
2753,24
2754,19
2755,27
2756,26
2757,18
2758,24
2759,26
2760,25
2761,25
2762,22
2763,26
2764,25
2765,25
2766,23
2767,25
2768,24
2769,24
2770,20
2771,26
2772,25
2773,25
2774,23
2775,25
2776,24
2777,24
2778,21
2779,25
2780,24
2781,18
2782,16
2783,24
2784,23
2785,23
2786,17
2787,27
2788,26
2789,26
2790,24
2791,26
2792,25
2793,25
2794,16
2795,26
2796,25
2797,25
2798,23
2799,25
2800,24
2801,24
2802,20
2803,20
2804,25
2805,25
2806,23
2807,19
2808,24
2809,24
2810,21
2811,25
2812,24
2813,24
2814,22
2815,24
2816,23
2817,23
2818,18
2819,26
2820,19
2821,25
2822,23
2823,25
2824,24
2825,24
2826,21
2827,25
2828,24
2829,24
2830,22
2831,24
2832,23
2833,23
2834,19
2835,25
2836,24
2837,24
2838,22
2839,24
2840,23
2841,17
2842,20
2843,24
2844,23
2845,23
2846,21
2847,23
2848,22
2849,22
2850,15
2851,27
2852,26
2853,26
2854,24
2855,26
2856,25
2857,25
2858,22
2859,26
2860,25
2861,25
2862,23
2863,25
2864,24
2865,24
2866,20
2867,26
2868,25
2869,25
2870,23
2871,25
2872,16
2873,24
2874,21
2875,25
2876,24
2877,24
2878,22
2879,24
2880,23
2881,23
2882,18
2883,26
2884,25
2885,25
2886,23
2887,25
2888,24
2889,24
2890,21
2891,25
2892,24
2893,24
2894,22
2895,24
2896,15
2897,23
2898,19
2899,25
2900,24
2901,24
2902,22
2903,24
2904,23
2905,23
2906,20
2907,24
2908,23
2909,23
2910,21
2911,23
2912,22
2913,22
2914,16
2915,26
2916,25
2917,25
2918,23
2919,25
2920,24
2921,24
2922,21
2923,25
2924,24
2925,24
2926,22
2927,24
2928,23
2929,13
2930,19
2931,25
2932,24
2933,24
2934,22
2935,24
2936,23
2937,23
2938,20
2939,24
2940,23
2941,23
2942,21
2943,23
2944,22
2945,22
2946,17
2947,25
2948,24
2949,24
2950,22
2951,24
2952,23
2953,23
2954,20
2955,24
2956,23
2957,23
2958,21
2959,23
2960,22
2961,22
2962,18
2963,24
2964,23
2965,23
2966,21
2967,23
2968,22
2969,22
2970,19
2971,23
2972,22
2973,22
2974,20
2975,22
2976,21
2977,21
2978,10
2979,25
2980,24
2981,24
2982,24
2983,26
2984,25
2985,25
2986,22
2987,26
2988,25
2989,25
2990,23
2991,15
2992,22
2993,14
2994,12
2995,24
2996,25
2997,13
